time,dir,packet,len
38.311239000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
40.248784000,tx,f0160003000100000001008145000001000100000009000000d6,26
40.277846000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
42.299731000,tx,f0160003000100000001008145000001000100000009000000d6,26
42.325642000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
44.350666000,tx,f0160003000100000001008145000001000100000009000000d6,26
44.385393000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
46.311357000,tx,f0160003000100000001008145000001000100000009000000d6,26
46.350116000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
48.243354000,tx,f0160003000100000001008145000001000100000009000000d6,26
48.274885000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
50.155842000,tx,f0160003000100000001008145000001000100000009000000d6,26
50.191573000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
52.067016000,tx,f0160003000100000001008145000001000100000009000000d6,26
52.092291000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
53.997676000,tx,f0160003000100000001008145000001000100000009000000d6,26
54.029003000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
55.911148000,tx,f0160003000100000001008145000001000100000009000000d6,26
55.938738000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
57.857823000,tx,f0160003000100000001008145000001000100000009000000d6,26
57.896431000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
59.781160000,tx,f0160003000100000001008145000001000100000009000000d6,26
59.813135000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
61.701501000,tx,f0160003000100000001008145000001000100000009000000d6,26
61.730954000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
63.637733000,tx,f0160003000100000001008145000001000100000009000000d6,26
63.694802000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
65.579188000,tx,f0160003000100000001008145000001000100000009000000d6,26
65.608427000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
67.495027000,tx,f0160003000100000001008145000001000100000009000000d6,26
67.522196000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
69.422007000,tx,f0160003000100000001008145000001000100000009000000d6,26
69.453786000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
71.345114000,tx,f0160003000100000001008145000001000100000009000000d6,26
71.403514000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
73.270669000,tx,f0160003000100000001008145000001000100000009000000d6,26
73.299229000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
75.177439000,tx,f0160003000100000001008145000001000100000009000000d6,26
75.208035000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
77.106187000,tx,f0160003000100000001008145000001000100000009000000d6,26
77.133678000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
78.988847000,tx,f0160003000100000001008145000001000100000009000000d6,26
79.028362000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
80.911439000,tx,f0160003000100000001008145000001000100000009000000d6,26
80.938361000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
82.818009000,tx,f0160003000100000001008145000001000100000009000000d6,26
82.846969000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
84.697544000,tx,f0160003000100000001008145000001000100000009000000d6,26
84.731509000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
86.626390000,tx,f0160003000100000001008145000001000100000009000000d6,26
86.655404000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
88.599105000,tx,f0160003000100000001008145000001000100000009000000d6,26
88.632031000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
90.517260000,tx,f0160003000100000001008145000001000100000009000000d6,26
90.550681000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
92.412929000,tx,f0160003000100000001008145000001000100000009000000d6,26
92.450421000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
94.323248000,tx,f0160003000100000001008145000001000100000009000000d6,26
94.355099000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
96.257200000,tx,f0160003000100000001008145000001000100000009000000d6,26
96.305848000,rx,f0610003000100000001008145000001000100000009000000010191640114000104643800010000004600be002300320000080014000f10055f0000050303000f0134000102000043617070756363696e6f20202020202020202000320000000500de0008,101
