time,dir,packet,len
58.189637000,tx,f0160003000100000001008145000001000300000009000000d8,26
58.249936000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f01220001000000416d65726963616e6f2020202020202020202000320000000500d10074,101
60.140443000,tx,f0160003000100000001008145000001000300000009000000d8,26
60.174901000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f01220001000000416d65726963616e6f2020202020202020202000320000000500d10074,101
62.048430000,tx,f0160003000100000001008145000001000300000009000000d8,26
62.094406000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f01220001000000416d65726963616e6f2020202020202020202000320000000500d10074,101
63.958277000,tx,f0160003000100000001008145000001000300000009000000d8,26
63.993154000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f01220001000000416d65726963616e6f2020202020202020202000320000000500d10074,101
65.909089000,tx,f0160003000100000001008145000001000300000009000000d8,26
65.953911000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f01220001000000416d65726963616e6f2020202020202020202000320000000500d10074,101
67.828938000,tx,f0160003000100000001008145000001000300000009000000d8,26
67.858583000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f01220001000000416d65726963616e6f2020202020202020202000320000000500d10074,101
69.741297000,tx,f0160003000100000001008145000001000300000009000000d8,26
69.789269000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f01220001000000416d65726963616e6f2020202020202020202000320000000500d10074,101
71.660234000,tx,f0160003000100000001008145000001000300000009000000d8,26
71.691040000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f01220001000000416d65726963616e6f2020202020202020202000320000000500d10074,101
73.592259000,tx,f0160003000100000001008145000001000300000009000000d8,26
73.659711000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f01220001000000416d65726963616e6f2020202020202020202000320000000500d10074,101
75.597123000,tx,f0160003000100000001008145000001000300000009000000d8,26
75.665464000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f01220001000000416d65726963616e6f2020202020202020202000320000000500d10074,101
77.558638000,tx,f0160003000100000001008145000001000300000009000000d8,26
77.593283000,rx,f061000300010000000100814500000100030000000900000003011164010000010064390001000000180100000000320100080000000f32055f0000000000000f013f0001000000416d65726963616e6f2020202020202020202000320000000500d10011,101
79.479669000,tx,f0160003000100000001008145000001000300000009000000d8,26
79.517116000,rx,f061000300010000000100814500000100030000000900000003011164010000010064390001000000180100000000320100080000000f32055f0000000000000f013f0001000000416d65726963616e6f2020202020202020202000320000000500d10011,101
80.934252000,tx,f0160003000100000001005053000001000000000000000000a9,26
80.989803000,rx,f01f0003000100000001005053000001000000000000000000036300c001530076029b,35
100.632090000,tx,f016000300010000000100118b010000000000000000000000a2,26
100.644812000,rx,f034000300010000000100118b01000000000000000000000033313420574d462d414700000000000000000000000000000000000000fbf4,56
100.748157000,tx,f016000300010000000100108b010000000000000000000000a1,26
100.788855000,rx,f01a000300010000000100108b010000000000000000000000de1f01009f,30
100.871762000,tx,f016000300010000000100054902000000000000000000000055,26
100.884924000,rx,f0180003000100000001000549020000000000000000000000020057,28
100.999400000,tx,f018000500010000000100054902000000000000000000000003005a,28
101.028966000,rx,f016000500010000000100054902000000000000000000000057,26
101.190671000,tx,f01700050001000000010005490100000000000000000000000157,27
101.220992000,rx,f016000500010000000100054901000000000000000000000056,26
101.537156000,tx,f01700050001000000010005490100000000000000000000000056,27
101.557402000,rx,f016000500010000000100054901000000000000000000000056,26
101.669118000,tx,f0180005000100000001000549020000000000000000000000020059,28
101.685324000,rx,f016000500010000000100054902000000000000000000000057,26
103.955494000,tx,f0160003000100000001008145000001000300000009000000d8,26
103.994085000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f013f0001000000416d65726963616e6f2020202020202020202000320000000500d20092,101
105.897177000,tx,f0160003000100000001008145000001000300000009000000d8,26
105.925860000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f013f0001000000416d65726963616e6f2020202020202020202000320000000500d20092,101
107.797076000,tx,f0160003000100000001008145000001000300000009000000d8,26
107.829659000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f013f0001000000416d65726963616e6f2020202020202020202000320000000500d20092,101
109.725150000,tx,f0160003000100000001008145000001000300000009000000d8,26
109.764461000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f013f0001000000416d65726963616e6f2020202020202020202000320000000500d20092,101
111.651806000,tx,f0160003000100000001008145000001000300000009000000d8,26
111.687959000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f013f0001000000416d65726963616e6f2020202020202020202000320000000500d20092,101
113.554568000,tx,f0160003000100000001008145000001000300000009000000d8,26
113.584677000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f013f0001000000416d65726963616e6f2020202020202020202000320000000500d20092,101
115.480468000,tx,f0160003000100000001008145000001000300000009000000d8,26
115.519408000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f013f0001000000416d65726963616e6f2020202020202020202000320000000500d20092,101
117.417644000,tx,f0160003000100000001008145000001000300000009000000d8,26
117.488328000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f013f0001000000416d65726963616e6f2020202020202020202000320000000500d20092,101
119.384697000,tx,f0160003000100000001008145000001000300000009000000d8,26
119.423065000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f013f0001000000416d65726963616e6f2020202020202020202000320000000500d20092,101
121.311884000,tx,f0160003000100000001008145000001000300000009000000d8,26
121.348592000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f013f0001000000416d65726963616e6f2020202020202020202000320000000500d20092,101
123.230738000,tx,f0160003000100000001008145000001000300000009000000d8,26
123.290336000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f013f0001000000416d65726963616e6f2020202020202020202000320000000500d20092,101
125.200569000,tx,f0160003000100000001008145000001000300000009000000d8,26
125.236070000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f013f0001000000416d65726963616e6f2020202020202020202000320000000500d20092,101
127.111420000,tx,f0160003000100000001008145000001000300000009000000d8,26
127.154781000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f013f0001000000416d65726963616e6f2020202020202020202000320000000500d20092,101
129.034064000,tx,f0160003000100000001008145000001000300000009000000d8,26
129.073437000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f013f0001000000416d65726963616e6f2020202020202020202000320000000500d20092,101
130.961520000,tx,f0160003000100000001008145000001000300000009000000d8,26
130.999188000,rx,f061000300010000000100814500000100030000000900000003019164010000010064390001000000180100000000320100080000000f32055f0000000000000f013f0001000000416d65726963616e6f2020202020202020202000320000000500d20092,101
132.887145000,tx,f0160003000100000001008145000001000300000009000000d8,26
133.147223000,rx,f061000300010000000100814500000100030000000900000003010164010000010064390001000000180100000000320100080000000f32055f0000000000000f011d0001000000416d65726963616e6f2020202020202020202000320000000500d200e0,101
135.089182000,tx,f0160003000100000001008145000001000300000009000000d8,26
135.143988000,rx,f061000300010000000100814500000100030000000900000003010164010000010064390001000000180100000000320100080000000f32055f0000000000000f011d0001000000416d65726963616e6f2020202020202020202000320000000500d200e0,101
136.558328000,tx,f0160003000100000001005053000001000000000000000000a9,26
136.664335000,rx,f01f0003000100000001005053000001000000000000000000036300c0012a012a0126,35
