time,dir,packet,len
4.059019000,tx,f016000300010000000100001000000000000000000000000015,26
4.083266000,rx,f01a000300010000000100001000000000000000000000000073657270cf,30
4.093733000,tx,f016000300010000000100001000000000000000000000000015,26
4.115291000,rx,f01a000300010000000100001000000000000000000000000073657270cf,30
4.124243000,tx,f016000300010000000100004b00000100000000000000000051,26
4.164327000,rx,f093000300010000000100004b000001000000000000000000de1f01003033383830383130303000000001042c000001000100000000000001010000000001000000000000002b01000000000000000000010104000000000000000000000000000000000000000000000000000000000300040000000000000001000000000000000000000000000000000000000000000000000000bb,151
4.289020000,tx,f016000300010000000100013900000100000000000000000040,26
4.317345000,rx,f050000300010000000100013900000100000000000000000031002c002200210027001f00000000000000000000000000000000000000000000000000000000000000010008000000300035315f30305f32354a,84
4.342808000,tx,f0160003000100000001000a100000000000000000000000001f,26
4.365369000,rx,f0300003000100000001000a10000000000000000000000000434f502030312e3031205665722030352e30322042554c30303107,52
4.377482000,tx,f01b00050001000000010070510000010000000000000000000005000000ce,31
4.397363000,rx,f0160005000100000001007051000001000000000000000000c9,26
4.457649000,tx,f0160003000100000001007151000003000000040000000000ce,26
4.503406000,rx,f042010300010000000100715100000300000004000000000000016400a50000000000000000000000320032000a0000000000030000000000000000000000000064000a00010014001e0014000a00140078000f0000006400a50000000000000000000000320032000a0000000000030000000000000000000000000064000a00010014001e0014000800140078000f0000006400a50000000000000000000000320032000a0000000000030000000000000000000000000064000a00010014001e0014000800140078000f0000009600a00000000000000000000000320032000a0000000000030000000000000000000000000064000a00010014001e0000000000000014000f0000039600200000000000000000000000320032000a0000000000030000000000000000000000000064000a00010014001e0000000000000014000f00a0,326
4.867475000,tx,f0160003000100000001006052000001000000000000000000b8,26
4.911556000,rx,f0a4000300010000000100605200000100000000000000000000003c001400000000000300000000000000010028006d005000440044003c00e803e803e8032b001c01e3001c001c001900000000000000430046004300050035004f003d001400000000003c003c000a00640064003c0058020100d50001006400640000000000000000000000000000000000000000000a005500000000002c01640014000a0005000f0064009d,168
5.017060000,tx,f0160003000100000001005051000001000000000000000000a7,26
5.039617000,rx,f01c000300010000000100505100000100000000000000000006000f0f64002f,32
5.070091000,tx,f0160003000100000001000a100000000000000000000000001f,26
5.151679000,rx,f0300003000100000001000a10000000000000000000000000434f502030312e3031205665722030352e30322042554c30303107,52
5.169058000,tx,f0160003000100000001008652000001000000000000000000de,26
5.183684000,rx,f034000300010000000100865200000100000000000000000014003a003c00ffffffffffff7701c80005007000000400003300000000004e,56
5.219123000,tx,f0160003000100000001000a100000000000000000000000001f,26
5.247693000,rx,f0300003000100000001000a10000000000000000000000000434f502030312e3031205665722030352e30322042554c30303107,52
5.285915000,tx,f01b00050001000000010080450000010000000000000000000005080000da,31
5.311719000,rx,f0160005000100000001008045000001000000000000000000cd,26
5.321964000,tx,f0160003000100000001008145000003000000130008000000e9,26
5.514771000,rx,f0f20503000100000001008145000003000000130008000000090101640114000103643700010000005500c3001e00320000080000000f10055f0000000303000f013500010100004c61747465202020202020202020202020202000320000000500bd03010101640114000104643800010000004b00b4002100320000080014000f10055f0000050303000f01320001020000312063617070756363696e6f20202020202020003200000005008b0309010164011400010364370001000000e60069000000320100080000000f32055f0000000303000f01410001000000576869746520436f6666656520202020202020003200000005001f0103010164010000010064390001000000130100000000320100080000000f32055f0000000000000f013a0001000000416d65726963616e6f2020202020202020202000320000000500d6001b010164011400010964340001000000230064000000320000080014000f10055f3400050300010f013b00010200006d6f6368612020202020202020202020202020003200aa0005004902200501640100000009641e00000001000a0069000000000100080000000f1000012d00000000010a010a0001000000486f742043686f636f6c617465202020202020003200be000000b901120001640100000000641e00010000000a0000000000000000080000000f1000010000000000000a01140001000000626c6f636b6564202020202020202020202020003200000005000000120001640100000000641e00010000000a0000000000000000080000000f1000010000000000000a01140001000000626c6f636b6564202020202020202020202020003200000005000000120001640100000000641e00010000000a0000000000000000080000000f1000010000000000000a01140001000000626c6f636b6564202020202020202020202020003200000005000000120001640100000000641e00010000000a0000000000000000080000000f1000010000000000000a01140001000000626c6f636b6564202020202020202020202020003200000005000000020101640114000104644c0001000000420096001e00320000080014000f32055f0000050303000f012b0001020000322043617070756363696e6f20202020202020003200000005000000080101640114000100645a0001000000460000000000320000080014000f32055f0000050000000f012300010200003220657370726573736f2020202020202020200032000000050000000a0101650114000103643d00010000003c00ae002d00320000080000000f10055f0000000303000f01330001010100322063616665206c6174746520202020202020003200000005000000040101640100000100644b00010000000e0100000000320000080000000f32055f0000000000000f013d0001010000322063616665206372656d65202020202020200032000000050000000f0301640100000001641e00000000000a005a000000000000080000000f1000010000000000020a011400010000006d696c6b206672656520666c6f7720202020200032000000050000001b010164011400010964370001000000200050000000320000080014000f32055f3e00050300030f012f000102000063686f63696174746f20202020202020202020003200500005000000120001640100000000641e00010000000a0000000000000000080000000f1000010000000000000a01140001000000626c6f636b6564202020202020202020202020003200000005000000130201640100000000642100010000000a0078003c00000000000000000f0f00010000000000030a01140001000000486f74207761746572202020202020202020200032000000050000001c010164011400010a64370001000000370046000000320000080014000f10055f0000050303000f010a0001020000312063617070756363696e6f20202020202020003200000000000000120001640100000000641e00010000000a0000000000000000080000000f1000010000000000000a01140001000000626c6f636b65642020202020202020202020200032000000050000007f,1526
6.935711000,tx,f0160003000100000001000a100000000000000000000000001f,26
6.955355000,rx,f0300003000100000001000a10000000000000000000000000434f502030312e3031205665722030352e30322042554c30303107,52
6.986234000,tx,f01b00050001000000010080450000010000000000000000000005090000db,31
7.003352000,rx,f0160005000100000001008045000001000000000000000000cd,26
7.009715000,tx,f0160003000100000001008145000003000000130009000000ea,26
