time,dir,packet,len
4.678406000,tx,f017000500010000000100004d020000000000000000000000055b,27
4.694196000,rx,f016000500010000000100004d02000000000000000000000056,26
4.700656000,tx,f017000500010000000100004d0300000000000000000000000b62,27
4.726152000,rx,f016000500010000000100004d03000000000000000000000057,26
4.737724000,tx,f017000500010000000100004d0100000000000000000000000156,27
4.758205000,rx,f016000500010000000100004d01000000000000000000000055,26
4.766315000,tx,f018000500010000000100004d040000000000000000000000010059,28
4.790268000,rx,f016000500010000000100004d04000000000000000000000058,26
4.800660000,tx,f016000300010000000100004d00000100000000000000000053,26
4.822272000,rx,f01b000300010000000100004d00000100000000000000000003050b010067,31
4.829485000,tx,f016000300010000000100014d00000100010000000b00000060,26
4.866264000,rx,f048000300010000000100014d00000100010000000b0000003e000100220031000d00190002000100000000000000000000000000000000000000000000000000000000000000000000001b,76
4.878729000,tx,f016000300010000000100118b010000000000000000000000a2,26
4.898289000,rx,f034000300010000000100118b01000000000000000000000033313420574d462d414700000000000000000000000000000000000000fbf4,56
4.903160000,tx,f016000300010000000100108b010000000000000000000000a1,26
4.930270000,rx,f01a000300010000000100108b010000000000000000000000de1f01009f,30
4.934840000,tx,f016000300010000000100014d05000000000000000000000058,26
4.946429000,rx,f018000300010000000100014d0500000000000000000000000d0065,28
4.950147000,tx,f016000300010000000100014d04000000000000000000000057,26
4.962270000,rx,f018000300010000000100014d040000000000000000000000310088,28
4.971233000,tx,f016000300010000000100014d03000000000000000000000056,26
4.978294000,rx,f018000300010000000100014d030000000000000000000000220078,28
4.986701000,tx,f016000300010000000100014d06000000000000000000000059,26
5.010294000,rx,f018000300010000000100014d060000000000000000000000190072,28
5.013797000,tx,f016000300010000000100014d0700000000000000000000005a,26
5.042294000,rx,f018000300010000000100014d07000000000000000000000002005c,28
5.047564000,tx,f016000300010000000100014d0800000000000000000000005b,26
5.074320000,rx,f018000300010000000100014d08000000000000000000000001005c,28
5.081743000,tx,f016000300010000000100014d0900000000000000000000005c,26
5.106319000,rx,f018000300010000000100014d09000000000000000000000000005c,28
5.117793000,tx,f017000500010000000100004d0100000000000000000000000156,27
5.138343000,rx,f016000500010000000100004d01000000000000000000000055,26
5.145473000,tx,f018000500010000000100004d04000000000000000000000002005a,28
5.170341000,rx,f016000500010000000100004d04000000000000000000000058,26
5.178673000,tx,f016000300010000000100004d00000100000000000000000053,26
5.202371000,rx,f01b000300010000000100004d00000100000000000000000003050b020068,31
5.212560000,tx,f016000300010000000100014d00000100020000000b00000061,26
5.246359000,rx,f048000300010000000100014d00000100020000000b0000003e0001001e0031000d001900020004001a00000000000000000000000000000000000000000000000000000000000000000035,76
5.256546000,tx,f016000300010000000100014d05000000000000000000000058,26
5.278369000,rx,f018000300010000000100014d0500000000000000000000000d0065,28
5.285487000,tx,f016000300010000000100014d04000000000000000000000057,26
5.310392000,rx,f018000300010000000100014d040000000000000000000000310088,28
5.319202000,tx,f016000300010000000100014d03000000000000000000000056,26
5.342419000,rx,f018000300010000000100014d0300000000000000000000001e0074,28
5.346785000,tx,f016000300010000000100014d06000000000000000000000059,26
5.422445000,rx,f018000300010000000100014d060000000000000000000000190072,28
5.427663000,tx,f016000300010000000100014d0700000000000000000000005a,26
5.438442000,rx,f018000300010000000100014d07000000000000000000000002005c,28
5.443070000,tx,f016000300010000000100014d0800000000000000000000005b,26
5.454570000,rx,f018000300010000000100014d08000000000000000000000004005f,28
5.464861000,tx,f016000300010000000100014d0900000000000000000000005c,26
5.486445000,rx,f018000300010000000100014d0900000000000000000000001a0076,28
5.496492000,tx,f017000500010000000100004d0100000000000000000000000156,27
5.518468000,rx,f016000500010000000100004d01000000000000000000000055,26
5.524768000,tx,f018000500010000000100004d04000000000000000000000003005b,28
5.550494000,rx,f016000500010000000100004d04000000000000000000000058,26
5.558660000,tx,f016000300010000000100004d00000100000000000000000053,26
5.582500000,rx,f01b000300010000000100004d00000100000000000000000003050b030069,31
5.592637000,tx,f016000300010000000100014d00000100030000000b00000062,26
5.624510000,rx,f048000300010000000100014d00000100030000000b000000f3000100080010000d001900020001000000000000000000000000000000000000000000000000000000000000000000000097,76
5.636559000,tx,f016000300010000000100014d05000000000000000000000058,26
5.656518000,rx,f018000300010000000100014d0500000000000000000000000d0065,28
5.663921000,tx,f016000300010000000100014d04000000000000000000000057,26
5.688545000,rx,f018000300010000000100014d040000000000000000000000100067,28
5.697316000,tx,f016000300010000000100014d03000000000000000000000056,26
5.720570000,rx,f018000300010000000100014d03000000000000000000000008005e,28
5.726351000,tx,f016000300010000000100014d06000000000000000000000059,26
5.752571000,rx,f018000300010000000100014d060000000000000000000000190072,28
