time,dir,packet,len
7.866642000,rx,f018000300010000000100014d060000000000000000000000190072,28
7.870258000,tx,f016000300010000000100014d0700000000000000000000005a,26
7.882598000,rx,f018000300010000000100014d07000000000000000000000002005c,28
7.892597000,tx,f016000300010000000100014d0800000000000000000000005b,26
7.898669000,rx,f018000300010000000100014d08000000000000000000000001005c,28
7.908708000,tx,f016000300010000000100014d0900000000000000000000005c,26
7.930588000,rx,f018000300010000000100014d09000000000000000000000000005c,28
7.938407000,tx,f017000500010000000100004d0100000000000000000000000156,27
7.962412000,rx,f016000500010000000100004d01000000000000000000000055,26
7.972318000,tx,f018000500010000000100004d04000000000000000000000004005c,28
7.994402000,rx,f016000500010000000100004d04000000000000000000000058,26
7.998880000,tx,f016000300010000000100004d00000100000000000000000053,26
8.026443000,rx,f01b000300010000000100004d00000100000000000000000003050b04006a,31
8.036037000,tx,f016000300010000000100014d00000100040000000b00000063,26
8.067462000,rx,f048000300010000000100014d00000100040000000b0000003e0001001f0008000d0019000200030000000000000000000000000000000000000000000000000000000000000000000000f4,76
8.080289000,tx,f016000300010000000100014d05000000000000000000000058,26
8.099461000,rx,f018000300010000000100014d0500000000000000000000000d0065,28
8.108787000,tx,f016000300010000000100014d04000000000000000000000057,26
8.131472000,rx,f018000300010000000100014d04000000000000000000000008005f,28
8.136980000,tx,f016000300010000000100014d03000000000000000000000056,26
8.163486000,rx,f018000300010000000100014d0300000000000000000000001f0075,28
8.171265000,tx,f016000300010000000100014d06000000000000000000000059,26
8.195511000,rx,f018000300010000000100014d060000000000000000000000190072,28
8.205134000,tx,f016000300010000000100014d0700000000000000000000005a,26
8.227513000,rx,f018000300010000000100014d07000000000000000000000002005c,28
8.233707000,tx,f016000300010000000100014d0800000000000000000000005b,26
8.243559000,rx,f018000300010000000100014d08000000000000000000000003005e,28
8.249995000,tx,f016000300010000000100014d0900000000000000000000005c,26
8.259504000,rx,f018000300010000000100014d09000000000000000000000000005c,28
8.268596000,tx,f017000500010000000100004d0100000000000000000000000156,27
8.291487000,rx,f016000500010000000100004d01000000000000000000000055,26
8.297021000,tx,f018000500010000000100004d04000000000000000000000005005d,28
8.323537000,rx,f016000500010000000100004d04000000000000000000000058,26
8.330656000,tx,f016000300010000000100004d00000100000000000000000053,26
8.355620000,rx,f01b000300010000000100004d00000100000000000000000003050b05006b,31
8.365024000,tx,f016000300010000000100014d00000100050000000b00000064,26
8.396552000,rx,f048000300010000000100014d00000100050000000b0000000c01010020001a000f000e0002001b0000000000000000000000000000000000000000000000000000000000000000000000e6,76
8.408121000,tx,f016000300010000000100014d05000000000000000000000058,26
8.428586000,rx,f018000300010000000100014d0500000000000000000000000f0067,28
8.436405000,tx,f016000300010000000100014d04000000000000000000000057,26
8.460612000,rx,f018000300010000000100014d0400000000000000000000001a0071,28
8.470138000,tx,f016000300010000000100014d03000000000000000000000056,26
8.492579000,rx,f018000300010000000100014d030000000000000000000000200076,28
8.498450000,tx,f016000300010000000100014d06000000000000000000000059,26
8.524635000,rx,f018000300010000000100014d0600000000000000000000000e0067,28
8.532920000,tx,f016000300010000000100014d0700000000000000000000005a,26
8.556635000,rx,f018000300010000000100014d07000000000000000000000002005c,28
8.561462000,tx,f016000300010000000100014d0800000000000000000000005b,26
8.588761000,rx,f018000300010000000100014d0800000000000000000000001b0076,28
8.594808000,tx,f016000300010000000100014d0900000000000000000000005c,26
8.620632000,rx,f018000300010000000100014d09000000000000000000000000005c,28
8.630635000,tx,f017000500010000000100004d0100000000000000000000000156,27
8.652688000,rx,f016000500010000000100004d01000000000000000000000055,26
8.658292000,tx,f018000500010000000100004d04000000000000000000000006005e,28
8.668984000,rx,f016000500010000000100004d04000000000000000000000058,26
8.674418000,tx,f016000300010000000100004d00000100000000000000000053,26
8.684815000,rx,f01b000300010000000100004d00000100000000000000000003050b06006c,31
8.691013000,tx,f016000300010000000100014d00000100060000000b00000065,26
8.725707000,rx,f048000300010000000100014d00000100060000000b0000004400020028002e000d000e0002000100000000000000000000000000000000000000000000000000000000000000000000001f,76
8.733959000,tx,f016000300010000000100014d05000000000000000000000058,26
8.757712000,rx,f018000300010000000100014d0500000000000000000000000d0065,28
8.768810000,tx,f016000300010000000100014d04000000000000000000000057,26
8.789860000,rx,f018000300010000000100014d0400000000000000000000002e0085,28
8.794721000,tx,f016000300010000000100014d03000000000000000000000056,26
8.885879000,rx,f018000300010000000100014d03000000000000000000000028007e,28
8.891154000,tx,f016000300010000000100014d06000000000000000000000059,26
8.917863000,rx,f018000300010000000100014d0600000000000000000000000e0067,28
8.924928000,tx,f016000300010000000100014d0700000000000000000000005a,26
8.949849000,rx,f018000300010000000100014d07000000000000000000000002005c,28
8.958059000,tx,f016000300010000000100014d0800000000000000000000005b,26
8.981863000,rx,f018000300010000000100014d08000000000000000000000001005c,28
8.990159000,tx,f016000300010000000100014d0900000000000000000000005c,26
9.014089000,rx,f018000300010000000100014d09000000000000000000000000005c,28
9.025409000,tx,f017000500010000000100004d0100000000000000000000000156,27
9.046089000,rx,f016000500010000000100004d01000000000000000000000055,26
9.051287000,tx,f018000500010000000100004d04000000000000000000000007005f,28
9.061836000,rx,f016000500010000000100004d04000000000000000000000058,26
9.067067000,tx,f016000300010000000100004d00000100000000000000000053,26
9.094018000,rx,f01b000300010000000100004d00000100000000000000000003050b07006d,31
9.100265000,tx,f016000300010000000100014d00000100070000000b00000066,26
9.135065000,rx,f048000300010000000100014d00000100070000000b00000044000100110026000d000e00020001000000000000000000000000000000000000000000000000000000000000000000000000,76
9.142307000,tx,f016000300010000000100014d05000000000000000000000058,26
9.166828000,rx,f018000300010000000100014d0500000000000000000000000d0065,28
9.176569000,tx,f016000300010000000100014d04000000000000000000000057,26
9.198844000,rx,f018000300010000000100014d04000000000000000000000026007d,28
9.203835000,tx,f016000300010000000100014d03000000000000000000000056,26
9.230864000,rx,f018000300010000000100014d030000000000000000000000110067,28
9.238451000,tx,f016000300010000000100014d06000000000000000000000059,26
9.262882000,rx,f018000300010000000100014d0600000000000000000000000e0067,28
9.272320000,tx,f016000300010000000100014d0700000000000000000000005a,26
9.294912000,rx,f018000300010000000100014d07000000000000000000000002005c,28
9.301538000,tx,f016000300010000000100014d0800000000000000000000005b,26
9.326943000,rx,f018000300010000000100014d08000000000000000000000001005c,28
9.334525000,tx,f016000300010000000100014d0900000000000000000000005c,26
9.358931000,rx,f018000300010000000100014d09000000000000000000000000005c,28
9.372223000,tx,f017000500010000000100004d0100000000000000000000000156,27
9.390927000,rx,f016000500010000000100004d01000000000000000000000055,26
9.399306000,tx,f018000500010000000100004d040000000000000000000000080060,28
9.422960000,rx,f016000500010000000100004d04000000000000000000000058,26
9.427513000,tx,f016000300010000000100004d00000100000000000000000053,26
9.438962000,rx,f01b000300010000000100004d00000100000000000000000003050b08006e,31
9.444926000,tx,f016000300010000000100014d00000100080000000b00000067,26
9.475967000,rx,f048000300010000000100014d00000100080000000b000000f10001000a0034000c000e000200010000000000000000000000000000000000000000000000000000000000000000000000b4,76
9.488722000,tx,f016000300010000000100014d05000000000000000000000058,26
9.508008000,rx,f018000300010000000100014d0500000000000000000000000c0064,28
9.516158000,tx,f016000300010000000100014d04000000000000000000000057,26
9.540011000,rx,f018000300010000000100014d04000000000000000000000034008b,28
9.544488000,tx,f016000300010000000100014d03000000000000000000000056,26
9.572032000,rx,f018000300010000000100014d0300000000000000000000000a0060,28
9.578485000,tx,f016000300010000000100014d06000000000000000000000059,26
9.604020000,rx,f018000300010000000100014d0600000000000000000000000e0067,28
9.612302000,tx,f016000300010000000100014d0700000000000000000000005a,26
9.636004000,rx,f018000300010000000100014d07000000000000000000000002005c,28
9.648027000,tx,f016000300010000000100014d0800000000000000000000005b,26
9.668059000,rx,f018000300010000000100014d08000000000000000000000001005c,28
9.675226000,tx,f016000300010000000100014d0900000000000000000000005c,26
9.700057000,rx,f018000300010000000100014d09000000000000000000000000005c,28
9.710514000,tx,f017000500010000000100004d0100000000000000000000000156,27
9.732089000,rx,f016000500010000000100004d01000000000000000000000055,26
9.737502000,tx,f018000500010000000100004d040000000000000000000000090061,28
9.748278000,rx,f016000500010000000100004d04000000000000000000000058,26
9.753124000,tx,f016000300010000000100004d00000100000000000000000053,26
9.764286000,rx,f01b000300010000000100004d00000100000000000000000003050b09006f,31
9.773980000,tx,f016000300010000000100014d00000100090000000b00000068,26
9.801429000,rx,f048000300010000000100014d00000100090000000b0000000f010100360033000c000e00020001000100000000000000000000000000000000000000000000000000000000000000000000,76
9.810162000,tx,f016000300010000000100014d05000000000000000000000058,26
9.833214000,rx,f018000300010000000100014d0500000000000000000000000c0064,28
9.843255000,tx,f016000300010000000100014d04000000000000000000000057,26
9.865402000,rx,f018000300010000000100014d04000000000000000000000033008a,28
9.870416000,tx,f016000300010000000100014d03000000000000000000000056,26
9.897233000,rx,f018000300010000000100014d03000000000000000000000036008c,28
9.904353000,tx,f016000300010000000100014d06000000000000000000000059,26
9.993284000,rx,f018000300010000000100014d0600000000000000000000000e0067,28
10.002165000,tx,f016000300010000000100014d0700000000000000000000005a,26
10.025187000,rx,f018000300010000000100014d07000000000000000000000002005c,28
10.030497000,tx,f016000300010000000100014d0800000000000000000000005b,26
10.041326000,rx,f018000300010000000100014d08000000000000000000000001005c,28
10.045387000,tx,f016000300010000000100014d0900000000000000000000005c,26
10.057409000,rx,f018000300010000000100014d09000000000000000000000001005d,28
10.069358000,tx,f017000500010000000100004d0100000000000000000000000156,27
10.089519000,rx,f016000500010000000100004d01000000000000000000000055,26
10.095821000,tx,f018000500010000000100004d0400000000000000000000000a0062,28
10.121341000,rx,f016000500010000000100004d04000000000000000000000058,26
10.129258000,tx,f016000300010000000100004d00000100000000000000000053,26
10.153341000,rx,f01b000300010000000100004d00000100000000000000000003050b0a0070,31
10.163054000,tx,f016000300010000000100014d000001000a0000000b00000069,26
10.195450000,rx,f048000300010000000100014d000001000a0000000b0000003e000100000013000a000e000200020000000000000000000000000000000000000000000000000000000000000000000000d7,76
10.204871000,tx,f016000300010000000100014d05000000000000000000000058,26
10.227448000,rx,f018000300010000000100014d0500000000000000000000000a0062,28
10.232372000,tx,f016000300010000000100014d04000000000000000000000057,26
10.259307000,rx,f018000300010000000100014d04000000000000000000000013006a,28
10.265511000,tx,f016000300010000000100014d03000000000000000000000056,26
10.291311000,rx,f018000300010000000100014d030000000000000000000000000056,28
10.299743000,tx,f016000300010000000100014d06000000000000000000000059,26
10.323462000,rx,f018000300010000000100014d0600000000000000000000000e0067,28
10.332062000,tx,f016000300010000000100014d0700000000000000000000005a,26
10.355387000,rx,f018000300010000000100014d07000000000000000000000002005c,28
10.365338000,tx,f016000300010000000100014d0800000000000000000000005b,26
10.387382000,rx,f018000300010000000100014d08000000000000000000000002005d,28
10.392842000,tx,f016000300010000000100014d0900000000000000000000005c,26
10.403505000,rx,f018000300010000000100014d09000000000000000000000000005c,28
10.411575000,tx,f017000500010000000100004d0100000000000000000000000156,27
10.419582000,rx,f016000500010000000100004d01000000000000000000000055,26
10.426625000,tx,f018000500010000000100004d0400000000000000000000000b0063,28
10.451495000,rx,f016000500010000000100004d04000000000000000000000058,26
10.460311000,tx,f016000300010000000100004d00000100000000000000000053,26
10.483364000,rx,f01b000300010000000100004d00000100000000000000000003050b0b0071,31
10.488282000,tx,f016000300010000000100014d000001000b0000000b0000006a,26
10.524356000,rx,f048000300010000000100014d000001000b0000000b0000000c0101001700290013000d000200190000000000000000000000000000000000000000000000000000000000000000000000f3,76
10.537898000,tx,f016000300010000000100014d05000000000000000000000058,26
10.556331000,rx,f018000300010000000100014d05000000000000000000000013006b,28
10.565510000,tx,f016000300010000000100014d04000000000000000000000057,26
10.588387000,rx,f018000300010000000100014d040000000000000000000000290080,28
10.593504000,tx,f016000300010000000100014d03000000000000000000000056,26
10.620389000,rx,f018000300010000000100014d03000000000000000000000017006d,28
10.627748000,tx,f016000300010000000100014d06000000000000000000000059,26
10.652417000,rx,f018000300010000000100014d0600000000000000000000000d0066,28
10.661257000,tx,f016000300010000000100014d0700000000000000000000005a,26
10.684413000,rx,f018000300010000000100014d07000000000000000000000002005c,28
10.689554000,tx,f016000300010000000100014d0800000000000000000000005b,26
10.716437000,rx,f018000300010000000100014d080000000000000000000000190074,28
10.723397000,tx,f016000300010000000100014d0900000000000000000000005c,26
10.748437000,rx,f018000300010000000100014d09000000000000000000000000005c,28
10.760187000,tx,f017000500010000000100004d0100000000000000000000000156,27
10.780437000,rx,f016000500010000000100004d01000000000000000000000055,26
10.787642000,tx,f018000500010000000100004d0400000000000000000000000c0064,28
10.796486000,rx,f016000500010000000100004d04000000000000000000000058,26
10.803357000,tx,f016000300010000000100004d00000100000000000000000053,26
10.812475000,rx,f01b000300010000000100004d00000100000000000000000003050b0c0072,31
10.819867000,tx,f016000300010000000100014d000001000c0000000b0000006b,26
10.854473000,rx,f048000300010000000100014d000001000c0000000b0000003e0001003000170010000d00020001000000000000000000000000000000000000000000000000000000000000000000000011,76
10.866309000,tx,f016000300010000000100014d05000000000000000000000058,26
10.886521000,rx,f018000300010000000100014d050000000000000000000000100068,28
10.893513000,tx,f016000300010000000100014d04000000000000000000000057,26
10.918482000,rx,f018000300010000000100014d04000000000000000000000017006e,28
10.927219000,tx,f016000300010000000100014d03000000000000000000000056,26
10.950538000,rx,f018000300010000000100014d030000000000000000000000300086,28
10.955889000,tx,f016000300010000000100014d06000000000000000000000059,26
10.966538000,rx,f018000300010000000100014d0600000000000000000000000d0066,28
10.971725000,tx,f016000300010000000100014d0700000000000000000000005a,26
10.982530000,rx,f018000300010000000100014d07000000000000000000000002005c,28
10.987413000,tx,f016000300010000000100014d0800000000000000000000005b,26
10.998541000,rx,f018000300010000000100014d08000000000000000000000001005c,28
11.003016000,tx,f016000300010000000100014d0900000000000000000000005c,26
11.094715000,rx,f018000300010000000100014d09000000000000000000000000005c,28
11.106607000,tx,f017000500010000000100004d0100000000000000000000000156,27
11.127023000,rx,f016000500010000000100004d01000000000000000000000055,26
11.133791000,tx,f018000500010000000100004d0400000000000000000000000d0065,28
11.158862000,rx,f016000500010000000100004d04000000000000000000000058,26
11.167539000,tx,f016000300010000000100004d00000100000000000000000053,26
11.190720000,rx,f01b000300010000000100004d00000100000000000000000003050b0d0073,31
11.194973000,tx,f016000300010000000100014d000001000d0000000b0000006c,26
11.222696000,rx,f048000300010000000100014d000001000d0000000b0000003e0001002d00170010000d00020008001a00000000000000000000000000000000000000000000000000000000000000000030,76
11.230740000,tx,f016000300010000000100014d05000000000000000000000058,26
11.254642000,rx,f018000300010000000100014d050000000000000000000000100068,28
11.264719000,tx,f016000300010000000100014d04000000000000000000000057,26
11.286640000,rx,f018000300010000000100014d04000000000000000000000017006e,28
11.293031000,tx,f016000300010000000100014d03000000000000000000000056,26
11.318676000,rx,f018000300010000000100014d0300000000000000000000002d0083,28
11.326527000,tx,f016000300010000000100014d06000000000000000000000059,26
11.350943000,rx,f018000300010000000100014d0600000000000000000000000d0066,28
11.364720000,tx,f016000300010000000100014d0700000000000000000000005a,26
11.382861000,rx,f018000300010000000100014d07000000000000000000000002005c,28
11.392141000,tx,f016000300010000000100014d0800000000000000000000005b,26
11.414926000,rx,f018000300010000000100014d080000000000000000000000080063,28
11.420044000,tx,f016000300010000000100014d0900000000000000000000005c,26
11.430937000,rx,f018000300010000000100014d0900000000000000000000001a0076,28
11.438540000,tx,f017000500010000000100004d0100000000000000000000000156,27
11.446873000,rx,f016000500010000000100004d01000000000000000000000055,26
11.453880000,tx,f018000500010000000100004d0400000000000000000000000e0066,28
11.478873000,rx,f016000500010000000100004d04000000000000000000000058,26
11.486525000,tx,f016000300010000000100004d00000100000000000000000053,26
11.510908000,rx,f01b000300010000000100004d00000100000000000000000003050b0e0074,31
11.519545000,tx,f016000300010000000100014d000001000e0000000b0000006d,26
11.553736000,rx,f048000300010000000100014d000001000e0000000b0000003e0001002a003a000d000d00020007000000000000000000000000000000000000000000000000000000000000000000000033,76
11.566688000,tx,f016000300010000000100014d05000000000000000000000058,26
11.585705000,rx,f018000300010000000100014d0500000000000000000000000d0065,28
11.592698000,tx,f016000300010000000100014d04000000000000000000000057,26
11.617764000,rx,f018000300010000000100014d0400000000000000000000003a0091,28
11.626277000,tx,f016000300010000000100014d03000000000000000000000056,26
11.649836000,rx,f018000300010000000100014d0300000000000000000000002a0080,28
11.659878000,tx,f016000300010000000100014d06000000000000000000000059,26
11.681837000,rx,f018000300010000000100014d0600000000000000000000000d0066,28
11.687872000,tx,f016000300010000000100014d0700000000000000000000005a,26
11.713837000,rx,f018000300010000000100014d07000000000000000000000002005c,28
11.722159000,tx,f016000300010000000100014d0800000000000000000000005b,26
11.745838000,rx,f018000300010000000100014d080000000000000000000000070062,28
11.750034000,tx,f016000300010000000100014d0900000000000000000000005c,26
11.777836000,rx,f018000300010000000100014d09000000000000000000000000005c,28
11.788177000,tx,f017000500010000000100004d0100000000000000000000000156,27
11.809826000,rx,f016000500010000000100004d01000000000000000000000055,26
11.815649000,tx,f018000500010000000100004d0400000000000000000000000f0067,28
11.841859000,rx,f016000500010000000100004d04000000000000000000000058,26
11.848855000,tx,f016000300010000000100004d00000100000000000000000053,26
11.857835000,rx,f01b000300010000000100004d00000100000000000000000003050b0f0075,31
11.866371000,tx,f016000300010000000100014d000001000f0000000b0000006e,26
11.892850000,rx,f048000300010000000100014d000001000f0000000b0000000c0101000400310014000a000200170000000000000000000000000000000000000000000000000000000000000000000000e8,76
11.903491000,tx,f016000300010000000100014d05000000000000000000000058,26
11.924862000,rx,f018000300010000000100014d05000000000000000000000014006c,28
11.930400000,tx,f016000300010000000100014d04000000000000000000000057,26
11.956919000,rx,f018000300010000000100014d040000000000000000000000310088,28
11.963721000,tx,f016000300010000000100014d03000000000000000000000056,26
11.988853000,rx,f018000300010000000100014d03000000000000000000000004005a,28
11.997908000,tx,f016000300010000000100014d06000000000000000000000059,26
12.020903000,rx,f018000300010000000100014d0600000000000000000000000a0063,28
12.025963000,tx,f016000300010000000100014d0700000000000000000000005a,26
12.036929000,rx,f018000300010000000100014d07000000000000000000000002005c,28
12.042000000,tx,f016000300010000000100014d0800000000000000000000005b,26
12.052928000,rx,f018000300010000000100014d080000000000000000000000170072,28
12.057163000,tx,f016000300010000000100014d0900000000000000000000005c,26
12.068930000,rx,f018000300010000000100014d09000000000000000000000000005c,28
12.081194000,tx,f017000500010000000100004d0100000000000000000000000156,27
12.100962000,rx,f016000500010000000100004d01000000000000000000000055,26
12.109067000,tx,f018000500010000000100004d040000000000000000000000100068,28
12.197090000,rx,f016000500010000000100004d04000000000000000000000058,26
12.202100000,tx,f016000300010000000100004d00000100000000000000000053,26
12.229118000,rx,f01b000300010000000100004d00000100000000000000000003050b100076,31
12.235689000,tx,f016000300010000000100014d00000100100000000b0000006f,26
12.273972000,rx,f048000300010000000100014d00000100100000000b0000003e0001000300310014000a00020006000000000000000000000000000000000000000000000000000000000000000000000008,76
12.283502000,tx,f016000300010000000100014d05000000000000000000000058,26
12.305979000,rx,f018000300010000000100014d05000000000000000000000014006c,28
12.310243000,tx,f016000300010000000100014d04000000000000000000000057,26
12.338044000,rx,f018000300010000000100014d040000000000000000000000310088,28
12.344071000,tx,f016000300010000000100014d03000000000000000000000056,26
12.370114000,rx,f018000300010000000100014d030000000000000000000000030059,28
12.377119000,tx,f016000300010000000100014d06000000000000000000000059,26
12.402286000,rx,f018000300010000000100014d0600000000000000000000000a0063,28
12.411238000,tx,f016000300010000000100014d0700000000000000000000005a,26
12.434169000,rx,f018000300010000000100014d07000000000000000000000002005c,28
12.438558000,tx,f016000300010000000100014d0800000000000000000000005b,26
12.450340000,rx,f018000300010000000100014d080000000000000000000000060061,28
12.453927000,tx,f016000300010000000100014d0900000000000000000000005c,26
12.466178000,rx,f018000300010000000100014d09000000000000000000000000005c,28
12.477692000,tx,f017000500010000000100004d0100000000000000000000000156,27
12.498245000,rx,f016000500010000000100004d01000000000000000000000055,26
12.503698000,tx,f018000500010000000100004d040000000000000000000000110069,28
12.530329000,rx,f016000500010000000100004d04000000000000000000000058,26
12.536210000,tx,f016000300010000000100004d00000100000000000000000053,26
12.562128000,rx,f01b000300010000000100004d00000100000000000000000003050b110077,31
12.570638000,tx,f016000300010000000100014d00000100110000000b00000070,26
12.603289000,rx,f048000300010000000100014d00000100110000000b0000000c0101003800300014000a0002001500000000000000000000000000000000000000000000000000000000000000000000001b,76
12.612648000,tx,f016000300010000000100014d05000000000000000000000058,26
12.635496000,rx,f018000300010000000100014d05000000000000000000000014006c,28
12.639973000,tx,f016000300010000000100014d04000000000000000000000057,26
12.667529000,rx,f018000300010000000100014d040000000000000000000000300087,28
12.672526000,tx,f016000300010000000100014d03000000000000000000000056,26
12.699410000,rx,f018000300010000000100014d03000000000000000000000038008e,28
12.705624000,tx,f016000300010000000100014d06000000000000000000000059,26
12.731491000,rx,f018000300010000000100014d0600000000000000000000000a0063,28
12.738543000,tx,f016000300010000000100014d0700000000000000000000005a,26
12.763348000,rx,f018000300010000000100014d07000000000000000000000002005c,28
12.772860000,tx,f016000300010000000100014d0800000000000000000000005b,26
12.795208000,rx,f018000300010000000100014d080000000000000000000000150070,28
12.799922000,tx,f016000300010000000100014d0900000000000000000000005c,26
12.827233000,rx,f018000300010000000100014d09000000000000000000000000005c,28
12.835221000,tx,f017000500010000000100004d0100000000000000000000000156,27
12.859203000,rx,f016000500010000000100004d01000000000000000000000055,26
12.868889000,tx,f018000500010000000100004d04000000000000000000000012006a,28
12.891206000,rx,f016000500010000000100004d04000000000000000000000058,26
12.896476000,tx,f016000300010000000100004d00000100000000000000000053,26
12.907232000,rx,f01b000300010000000100004d00000100000000000000000003050b120078,31
12.913708000,tx,f016000300010000000100014d00000100120000000b00000071,26
12.943193000,rx,f048000300010000000100014d00000100120000000b0000003e0001003500300014000a0002000500000000000000000000000000000000000000000000000000000000000000000000003a,76
12.951774000,tx,f016000300010000000100014d05000000000000000000000058,26
12.975263000,rx,f018000300010000000100014d05000000000000000000000014006c,28
12.979511000,tx,f016000300010000000100014d04000000000000000000000057,26
13.007286000,rx,f018000300010000000100014d040000000000000000000000300087,28
13.013358000,tx,f016000300010000000100014d03000000000000000000000056,26
13.039292000,rx,f018000300010000000100014d03000000000000000000000035008b,28
13.047910000,tx,f016000300010000000100014d06000000000000000000000059,26
13.071331000,rx,f018000300010000000100014d0600000000000000000000000a0063,28
13.081741000,tx,f016000300010000000100014d0700000000000000000000005a,26
13.103319000,rx,f018000300010000000100014d07000000000000000000000002005c,28
13.109803000,tx,f016000300010000000100014d0800000000000000000000005b,26
13.135336000,rx,f018000300010000000100014d080000000000000000000000050060,28
13.143055000,tx,f016000300010000000100014d0900000000000000000000005c,26
13.167363000,rx,f018000300010000000100014d09000000000000000000000000005c,28
13.179917000,tx,f017000500010000000100004d0100000000000000000000000156,27
13.199361000,rx,f016000500010000000100004d01000000000000000000000055,26
13.208308000,tx,f018000500010000000100004d04000000000000000000000013006b,28
13.231359000,rx,f016000500010000000100004d04000000000000000000000058,26
