time,dir,packet,len
35.085549000,rx,f018000300010000000100014d0500000000000000000000000c0064,28
35.141678000,tx,f016000300010000000100014d04000000000000000000000057,26
35.165548000,rx,f018000300010000000100014d04000000000000000000000033008a,28
35.229191000,tx,f016000300010000000100014d03000000000000000000000056,26
35.245599000,rx,f018000300010000000100014d03000000000000000000000036008c,28
35.300150000,tx,f016000300010000000100014d06000000000000000000000059,26
35.325607000,rx,f018000300010000000100014d0600000000000000000000000e0067,28
35.382343000,tx,f016000300010000000100014d0700000000000000000000005a,26
35.405647000,rx,f018000300010000000100014d07000000000000000000000002005c,28
35.481812000,tx,f016000300010000000100014d0800000000000000000000005b,26
35.501671000,rx,f018000300010000000100014d08000000000000000000000001005c,28
35.559330000,tx,f016000300010000000100014d0900000000000000000000005c,26
35.565724000,rx,f018000300010000000100014d09000000000000000000000001005d,28
35.647205000,tx,f017000500010000000100004d0100000000000000000000000156,27
35.661748000,rx,f016000500010000000100004d01000000000000000000000055,26
35.713679000,tx,f018000500010000000100004d0400000000000000000000000a0062,28
35.725774000,rx,f016000500010000000100004d04000000000000000000000058,26
35.777058000,tx,f016000300010000000100004d00000100000000000000000053,26
35.805800000,rx,f01b000300010000000100004d00000100000000000000000003050b0a0070,31
35.874003000,tx,f016000300010000000100014d000001000a0000000b00000069,26
35.901826000,rx,f048000300010000000100014d000001000a0000000b0000003e000100000013000a000e000200020000000000000000000000000000000000000000000000000000000000000000000000d7,76
35.981169000,tx,f016000300010000000100014d05000000000000000000000058,26
35.997874000,rx,f018000300010000000100014d0500000000000000000000000a0062,28
36.050049000,tx,f016000300010000000100014d04000000000000000000000057,26
36.061914000,rx,f018000300010000000100014d04000000000000000000000013006a,28
36.126046000,tx,f016000300010000000100014d03000000000000000000000056,26
36.205952000,rx,f018000300010000000100014d030000000000000000000000000056,28
36.280962000,tx,f016000300010000000100014d06000000000000000000000059,26
36.285997000,rx,f018000300010000000100014d0600000000000000000000000e0067,28
36.355763000,tx,f016000300010000000100014d0700000000000000000000005a,26
36.366003000,rx,f018000300010000000100014d07000000000000000000000002005c,28
36.421066000,tx,f016000300010000000100014d0800000000000000000000005b,26
36.446048000,rx,f018000300010000000100014d08000000000000000000000002005d,28
36.500843000,tx,f016000300010000000100014d0900000000000000000000005c,26
